D0,log_likelihood_marginal,log_posterior,log_prior,posterior_prob,tile_id
3.1622776601683795e-05,12987.36344629887,12984.205834366076,-3.1576119327940577,0.01023545476831975,6
3.9810717055349695e-05,12987.363504487634,12984.368501680745,-2.99500280688849,0.012043498436140896,6
5.011872336272725e-05,12987.363576492211,12984.521182811228,-2.8423936809829216,0.014030115072124512,6
6.309573444801929e-05,12987.363664645598,12984.66388009052,-2.699784555077354,0.016182062492569912,6
7.943282347242822e-05,12987.36377073752,12984.796595308348,-2.5671754291717854,0.01847869770205863,6
0.0001,12987.36389454775,12984.919328244485,-2.444566303266217,0.020891691189811337,6
0.00012589254117941674,12987.364032133151,12985.03207495579,-2.3319571773606493,0.02338508066266353,6
0.00015848931924611142,12987.36417351547,12985.134825464016,-2.229348051455081,0.025915694455875653,6
0.00019952623149688788,12987.364301340422,12985.227562414871,-2.1367389255495133,0.02843400248436197,6
0.0002511886431509582,12987.364392163676,12985.310262364032,-2.0541297996439445,0.030885463883788284,6
0.00031622776601683794,12987.364423368068,12985.38290269433,-1.981520673738377,0.03321248897207229,6
0.00039810717055349735,12987.364383562644,12985.445472014811,-1.9189115478328085,0.03535696135429558,6
0.0005011872336272725,12987.364279184112,12985.497976762184,-1.8663024219272404,0.03726296905939538,6
0.000630957344480193,12987.364134964875,12985.540441668854,-1.8236932960216725,0.03887941579261591,6
0.0007943282347242822,12987.36398479323,12985.572900623114,-1.7910841701161042,0.040162105742215376,6
0.001,12987.36386011676,12985.59538507255,-1.7684750442105361,0.04107535708052179,6
0.0012589254117941675,12987.36377898259,12985.607913064285,-1.755865918304968,0.04159318571823701,6
0.001584893192461114,12987.36374258196,12985.61048578956,-1.7532567923993998,0.04170033132745189,6
0.0019952623149688807,12987.363742717525,12985.603095051032,-1.7606476664938318,0.04139327118039757,6
0.002511886431509582,12987.363779004992,12985.585740464405,-1.7780385405882637,0.040681105613598216,6
0.0031622776601683794,12987.363872704811,12985.558443290129,-1.8054294146826955,0.0395856458828476,6
0.003981071705534973,12987.364058069006,12985.521237780229,-1.8428202887771272,0.038139903306515975,6
0.005011872336272725,12987.364347031114,12985.474135868242,-1.8902111628715592,0.036385092824006406,6
0.006309573444801936,12987.364698752477,12985.417096715511,-1.9476020369659912,0.034367797275449995,6
0.00794328234724282,12987.365026129946,12985.350033218885,-2.014992911060423,0.032138558337695605,6
0.01,12987.365232436234,12985.272848651079,-2.092383785154855,0.029751273440362516,6
0.012589254117941675,12987.365237447188,12985.185462787938,-2.1797746592492864,0.027261789579192147,6
0.01584893192461114,12987.364971872095,12985.087806338752,-2.2771655333437186,0.024725364596497757,6
0.01995262314968881,12987.36435964031,12984.979803232873,-2.3845564074381507,0.022194100661319875,6
0.025118864315095822,12987.363307422711,12984.861360141178,-2.5019472815325825,0.01971507212870851,6
0.03162277660168379,12987.361714824827,12984.732376669199,-2.6293381556270137,0.01732932154700893,6
0.039810717055349734,12987.359517494939,12984.592788465217,-2.7667290297214455,0.015071593545266368,6
0.05011872336272725,12987.356738906725,12984.442619002908,-2.9141199038158776,0.012970042662221319,6
0.06309573444801936,12987.353499042452,12984.281988264542,-3.0715107779103095,0.011045372359564204,6
0.07943282347242822,12987.349948141275,12984.11104648927,-3.2389016520047416,0.009309820157635852,6
0.1,12987.346160111038,12983.929867584939,-3.4162925260991726,0.007767053438821859,6
1e-05,13187.477072110643,13183.356414548321,-4.120657562321899,0.003233639937914728,9
1.2589254117941661e-05,13187.477362714833,13183.569314278417,-3.9080484364163315,0.004000855241336586,9
1.584893192461114e-05,13187.477726667443,13183.772287356933,-3.7054393105107626,0.004901205656100119,9
1.9952623149688786e-05,13187.478181900742,13183.965351716137,-3.5128301846051952,0.005944970609046965,9
2.5118864315095822e-05,13187.478750423794,13184.148529365095,-3.330221058699625,0.007140074677126477,9
3.1622776601683795e-05,13187.47945910544,13184.321847172645,-3.1576119327940577,0.008491290939003438,9
3.9810717055349695e-05,13187.480340566395,13184.485337759506,-2.99500280688849,0.009999465381246804,9
5.011872336272725e-05,13187.481434228503,13184.63904054752,-2.8423936809829216,0.01166081898962013,9
6.309573444801929e-05,13187.482787676201,13184.783003121123,-2.699784555077354,0.013466390535599497,9
7.943282347242822e-05,13187.484458759354,13184.917283330182,-2.5671754291717854,0.015401689333210638,9
