edge_u,edge_v,flow_sign,geometry_source,length_m,radius_m,tile_id
26591,26625,-1.0,radius_adapted_m+length_true,6.999793158371231e-05,2.9671480403781334e-06,17
26591,26659,-1.0,radius_adapted_m+length_true,5.10272627615806e-05,2.5537733354059634e-06,17
26615,26642,-1.0,radius_adapted_m+length_true,9.441534247801045e-05,2.3496941881999834e-06,17
26615,27298,-1.0,radius_adapted_m+length_true,3.144341387056574e-05,3.1044266563230385e-06,17
26625,26750,-1.0,radius_adapted_m+length_true,5.455615902898668e-05,3.3717874363431803e-06,17
26642,26733,-1.0,radius_adapted_m+length_true,6.900369220752314e-05,3.0782773879408538e-06,17
26642,26653,1.0,radius_adapted_m+length_true,4.711365988865997e-05,3.5744830693133024e-06,17
26653,27298,1.0,radius_adapted_m+length_true,4.906570899279338e-05,3.7927674303623816e-06,17
26653,27331,-1.0,radius_adapted_m+length_true,4.680452294291234e-05,4.148740601061267e-06,17
26659,26669,-1.0,radius_adapted_m+length_true,3.8468071064678486e-05,2.751987195331858e-06,17
26669,26684,-1.0,radius_adapted_m+length_true,5.070324884658611e-05,3.2906582838791957e-06,17
26684,26750,1.0,radius_adapted_m+length_true,8.311645891675212e-05,3.3262965190566902e-06,17
26684,26716,-1.0,radius_adapted_m+length_true,9.25755014880345e-05,2.8424150192612775e-06,17
26716,26761,1.0,radius_adapted_m+length_true,5.5475943643759236e-05,3.7758225197721315e-06,17
26716,27052,-1.0,radius_adapted_m+length_true,4.4905261354497436e-05,4.940201229454371e-06,17
26733,26750,1.0,radius_adapted_m+length_true,4.209983250179711e-05,4.29711502156823e-06,17
26733,26748,-1.0,radius_adapted_m+length_true,3.1120824787719635e-05,3.0636412175936097e-06,17
26748,26768,-1.0,radius_adapted_m+length_true,4.708873652843497e-05,3.2774102635992896e-06,17
26748,26761,-1.0,radius_adapted_m+length_true,9.651822322268269e-05,2.569477016990573e-06,17
26761,27113,1.0,radius_adapted_m+length_true,4.582501800933396e-05,3.818172610592304e-06,17
26768,27410,1.0,radius_adapted_m+length_true,4.1348724600336666e-05,2.5062261590529243e-06,17
26768,27445,-1.0,radius_adapted_m+length_true,4.602653977883274e-05,3.4043770526255026e-06,17
26794,26909,-1.0,radius_adapted_m+length_true,7.450222471626105e-05,3.941941093017783e-06,17
26796,26833,-1.0,radius_adapted_m+length_true,6.318526782812226e-05,2.495384906906561e-06,17
26821,26970,1.0,radius_adapted_m+length_true,8.564149744999091e-05,3.927432725438081e-06,17
26821,26833,1.0,radius_adapted_m+length_true,6.132317206875567e-05,2.411425018717792e-06,17
26821,26925,-1.0,radius_adapted_m+length_true,5.3724018268937384e-05,2.34572976282934e-06,17
26833,26852,1.0,radius_adapted_m+length_true,8.248563784232845e-05,2.693695639853366e-06,17
26846,26852,-1.0,radius_adapted_m+length_true,7.339628713707621e-05,2.858310920334852e-06,17
26852,26900,-1.0,radius_adapted_m+length_true,7.32455814590029e-05,2.5543429351289415e-06,17
26885,26925,1.0,radius_adapted_m+length_true,0.00010893628882099022,2.1364199326733042e-06,17
26885,26994,-1.0,radius_adapted_m+length_true,9.171489227557566e-05,3.0028912034597564e-06,17
26900,27051,1.0,radius_adapted_m+length_true,9.592834189548228e-05,2.658713948074846e-06,17
26925,27009,-1.0,radius_adapted_m+length_true,0.00011363703514029364,2.0264669934172175e-06,17
26961,26970,1.0,radius_adapted_m+length_true,0.0001220442171020928,3.985866262831816e-06,17
26961,26965,1.0,radius_adapted_m+length_true,5.486636581400947e-05,4.706594146981853e-06,17
26961,28266,-1.0,radius_adapted_m+length_true,0.0001329574065738419,4.2553627202176445e-06,17
26965,28283,-1.0,radius_adapted_m+length_true,8.586961222798174e-05,2.7762827746344992e-06,17
26994,27081,1.0,radius_adapted_m+length_true,8.167988341224841e-05,3.3214033284110683e-06,17
27005,27017,1.0,radius_adapted_m+length_true,7.40597118562167e-05,5.906413857956795e-06,17
27005,28322,-1.0,radius_adapted_m+length_true,7.445363621227447e-05,3.2489299304528855e-06,17
27017,27197,-1.0,radius_adapted_m+length_true,6.518869451454491e-05,2.367719911085223e-06,17
27026,27197,1.0,radius_adapted_m+length_true,2.7385796240918502e-05,2.067836681834898e-06,17
27026,27220,-1.0,radius_adapted_m+length_true,2.8731704054375323e-05,2.585921378634222e-06,17
27026,28343,-1.0,radius_adapted_m+length_true,6.424234299516516e-05,1.3945328073577402e-06,17
27037,27052,1.0,radius_adapted_m+length_true,7.300721166816623e-05,5.705502064941713e-06,17
27051,27098,-1.0,radius_adapted_m+length_true,7.192347241696654e-05,2.1493186310616918e-06,17
27052,27130,-1.0,radius_adapted_m+length_true,8.576957714768193e-05,3.430222544164129e-06,17
27081,27098,1.0,radius_adapted_m+length_true,4.155265606093557e-05,1.5616960535218356e-06,17
27081,27086,1.0,radius_adapted_m+length_true,5.763300282387349e-05,2.9846358037197884e-06,17
27086,27098,1.0,radius_adapted_m+length_true,5.900108950088749e-05,1.428768656117624e-06,17
27113,27471,1.0,radius_adapted_m+length_true,4.583280395439732e-05,3.7759338455749486e-06,17
27113,27116,-1.0,radius_adapted_m+length_true,3.5732602498575596e-05,2.513890932474772e-06,17
27116,27449,-1.0,radius_adapted_m+length_true,5.8365897357733186e-05,2.4651403314169153e-06,17
27116,27130,1.0,radius_adapted_m+length_true,0.00010270980338848843,2.1103595235426148e-06,17
27130,27158,-1.0,radius_adapted_m+length_true,4.360238687985641e-05,3.3584450987809354e-06,17
27157,27158,1.0,radius_adapted_m+length_true,5.3233422713422144e-05,3.667060762043221e-06,17
27157,27235,1.0,radius_adapted_m+length_true,8.091945964752995e-05,3.7272772495940346e-06,17
27157,27251,-1.0,radius_adapted_m+length_true,7.766750633908077e-05,3.243926693963583e-06,17
27183,27185,-1.0,radius_adapted_m+length_true,3.6009461044347204e-05,3.0116487956570394e-06,17
27183,28567,-1.0,radius_adapted_m+length_true,0.00013361734632213714,2.393132517717729e-06,17
27185,27221,1.0,radius_adapted_m+length_true,0.00010204327318400981,3.2674481032296187e-06,17
27185,27199,-1.0,radius_adapted_m+length_true,3.733842747783111e-05,2.0590045680354807e-06,17
27197,27199,1.0,radius_adapted_m+length_true,5.844507980482858e-05,1.1523613501696287e-06,17
27199,27220,-1.0,radius_adapted_m+length_true,5.011287696241544e-05,2.976679297135567e-06,17
27220,28517,-1.0,radius_adapted_m+length_true,8.689224110836935e-05,3.1212177133310138e-06,17
27235,27897,-1.0,radius_adapted_m+length_true,3.825667142532304e-05,2.3046035207244406e-06,17
27235,27775,1.0,radius_adapted_m+length_true,5.7616472874910275e-05,3.8522448773086e-06,17
27251,27264,-1.0,radius_adapted_m+length_true,9.304534753732929e-05,2.572490562506538e-06,17
27264,27283,1.0,radius_adapted_m+length_true,3.308017770643392e-05,3.4233365441356522e-06,17
27264,28567,-1.0,radius_adapted_m+length_true,7.230781561484851e-05,3.3205640600258172e-06,17
27283,27897,1.0,radius_adapted_m+length_true,6.967743707334954e-05,2.1627534577843507e-06,17
27283,27924,1.0,radius_adapted_m+length_true,6.283957423362057e-05,3.8388842853729286e-06,17
27298,27314,1.0,radius_adapted_m+length_true,4.772321752477119e-05,3.6650670723143643e-06,17
27314,27338,-1.0,radius_adapted_m+length_true,9.88745427237343e-05,2.8184199278899283e-06,17
27331,27338,-1.0,radius_adapted_m+length_true,5.134434403645204e-05,3.7041799841527402e-06,17
27331,27410,-1.0,radius_adapted_m+length_true,5.50977419588734e-05,3.03862561336613e-06,17
27338,27385,-1.0,radius_adapted_m+length_true,4.8862756640739986e-05,4.146515794020438e-06,17
27374,27385,-1.0,radius_adapted_m+length_true,8.775062431051719e-05,2.6430017078306377e-06,17
27374,27567,-1.0,radius_adapted_m+length_true,7.74641611935835e-05,3.495959718486714e-06,17
27385,27474,-1.0,radius_adapted_m+length_true,6.319586855082932e-05,4.311065295644356e-06,17
27410,27437,-1.0,radius_adapted_m+length_true,6.44152708409446e-05,2.2176535139727324e-06,17
27434,27437,1.0,radius_adapted_m+length_true,5.403762422324536e-05,2.4918431681060607e-06,17
27434,27485,1.0,radius_adapted_m+length_true,6.67412081054305e-05,2.8160758192162772e-06,17
27434,27457,-1.0,radius_adapted_m+length_true,2.436226344671219e-05,2.32721967302735e-06,17
27437,27445,-1.0,radius_adapted_m+length_true,5.8030842418939475e-05,3.6488675438110116e-06,17
27449,27471,1.0,radius_adapted_m+length_true,8.269315297967075e-05,2.847512414260992e-06,17
27457,27765,-1.0,radius_adapted_m+length_true,9.645182158309302e-05,2.6505186613436613e-06,17
27457,27519,-1.0,radius_adapted_m+length_true,9.420430932032117e-05,1.0822836398764305e-06,17
27474,27489,-1.0,radius_adapted_m+length_true,4.225302198203232e-05,5.153019649824796e-06,17
27474,27485,-1.0,radius_adapted_m+length_true,4.1029063692677166e-05,2.912807310936444e-06,17
27485,27520,-1.0,radius_adapted_m+length_true,9.073713699908659e-05,2.8799162074646397e-06,17
27489,27651,-1.0,radius_adapted_m+length_true,6.210053492219934e-05,4.093189319091058e-06,17
27489,27568,1.0,radius_adapted_m+length_true,7.260761822120911e-05,2.7833682766395484e-06,17
27519,27835,-1.0,radius_adapted_m+length_true,6.920965182307897e-05,3.282952784198189e-06,17
27520,27681,1.0,radius_adapted_m+length_true,7.807322810730236e-05,3.8463630583808774e-06,17
27550,27554,-1.0,radius_adapted_m+length_true,7.979231264418334e-05,5.0819715257839906e-06,17
27554,27567,1.0,radius_adapted_m+length_true,5.535244659053025e-05,3.115725453329545e-06,17
27554,27636,-1.0,radius_adapted_m+length_true,0.00015443362528339843,5.068145460599742e-06,17
27567,27568,-1.0,radius_adapted_m+length_true,3.592838558500577e-05,3.1518733495179374e-06,17
27568,27661,-1.0,radius_adapted_m+length_true,7.045963173851211e-05,3.3680677447505918e-06,17
27593,27612,-1.0,radius_adapted_m+length_true,7.39875187210749e-05,3.7643406985776453e-06,17
27636,27717,-1.0,radius_adapted_m+length_true,0.00012547066256960406,7.941793348133621e-06,17
27651,27661,1.0,radius_adapted_m+length_true,6.439153558906191e-05,3.296680835320153e-06,17
27651,27681,-1.0,radius_adapted_m+length_true,5.265313753541697e-05,4.518163160596599e-06,17
27661,27715,-1.0,radius_adapted_m+length_true,7.369945233283039e-05,3.971598184706486e-06,17
27688,27697,1.0,radius_adapted_m+length_true,2.6286858757879466e-05,3.204262121476407e-06,17
27688,27754,-1.0,radius_adapted_m+length_true,7.351132702160966e-05,3.03382399280185e-06,17
27688,27715,1.0,radius_adapted_m+length_true,6.672873094615098e-05,2.0983550589929483e-06,17
27697,28140,-1.0,radius_adapted_m+length_true,8.53581181834816e-05,3.3550416914994985e-06,17
27715,27717,1.0,radius_adapted_m+length_true,8.185769182841664e-05,4.938991905743236e-06,17
27717,27747,-1.0,radius_adapted_m+length_true,7.897895356215144e-05,1.0040010842334924e-05,17
27742,28140,-1.0,radius_adapted_m+length_true,3.790442945777585e-05,3.937845459686998e-06,17
27742,28081,-1.0,radius_adapted_m+length_true,5.353946610104601e-05,4.417308652208576e-06,17
27747,27754,-1.0,radius_adapted_m+length_true,6.781702537448189e-05,6.0283448016930395e-06,17
27747,28093,-1.0,radius_adapted_m+length_true,8.055431625724191e-05,1.0066100136014079e-05,17
27775,27791,1.0,radius_adapted_m+length_true,5.556291196914607e-05,3.509584913830097e-06,17
27775,27813,1.0,radius_adapted_m+length_true,6.66177623608854e-05,3.3419469012942668e-06,17
27791,27829,1.0,radius_adapted_m+length_true,8.372962101811439e-05,2.8029674317322954e-06,17
27813,27899,-1.0,radius_adapted_m+length_true,5.9627267047534656e-05,2.991896678926383e-06,17
27815,27829,1.0,radius_adapted_m+length_true,3.374427149514281e-05,2.693726240954248e-06,17
27815,27879,-1.0,radius_adapted_m+length_true,8.690034721245104e-05,3.1897033872791895e-06,17
27829,27835,1.0,radius_adapted_m+length_true,6.978618351860439e-05,3.34215285991088e-06,17
27835,27845,-1.0,radius_adapted_m+length_true,4.405183849097159e-05,3.89167003952291e-06,17
27845,27869,-1.0,radius_adapted_m+length_true,4.267639603049967e-05,3.7839393201046808e-06,17
27845,27879,-1.0,radius_adapted_m+length_true,4.14597409799892e-05,2.8680704153316406e-06,17
27869,28041,1.0,radius_adapted_m+length_true,9.578288891864946e-05,2.547504318530015e-06,17
27869,28049,-1.0,radius_adapted_m+length_true,5.269836971427041e-05,2.407685283991773e-06,17
27879,27961,-1.0,radius_adapted_m+length_true,5.6384364686585266e-05,3.029221679046259e-06,17
27895,27899,1.0,radius_adapted_m+length_true,3.579344937896008e-05,2.6322365612289335e-06,17
27895,27954,1.0,radius_adapted_m+length_true,9.513523201986139e-05,2.9133553969757764e-06,17
27895,27924,-1.0,radius_adapted_m+length_true,3.6888555189170085e-05,3.226666840688686e-06,17
27897,27899,-1.0,radius_adapted_m+length_true,7.456918120304046e-05,2.0194785062911147e-06,17
27924,29229,-1.0,radius_adapted_m+length_true,7.502594708135085e-05,3.2363432875026266e-06,17
27954,27961,1.0,radius_adapted_m+length_true,7.395581695816506e-05,2.8863890038913243e-06,17
27961,28049,1.0,radius_adapted_m+length_true,9.3786301543156e-05,2.5482708624397103e-06,17
27998,29229,-1.0,radius_adapted_m+length_true,0.00010271031564365047,3.2388393277547947e-06,17
28000,28166,1.0,radius_adapted_m+length_true,8.28852344841758e-05,3.942155682591625e-06,17
28000,29219,-1.0,radius_adapted_m+length_true,5.209912965027747e-05,3.7566145049446135e-06,17
28037,28041,1.0,radius_adapted_m+length_true,3.926141272955258e-05,2.571342937995619e-06,17
28037,28108,-1.0,radius_adapted_m+length_true,5.6502749017631944e-05,1.943241532968297e-06,17
28037,28047,-1.0,radius_adapted_m+length_true,4.307158049401623e-05,2.4265967004601664e-06,17
28041,28140,1.0,radius_adapted_m+length_true,4.627466610766854e-05,3.4660205269268684e-06,17
28047,28151,-1.0,radius_adapted_m+length_true,8.045172612784986e-05,1.4108442824634996e-06,17
28047,28049,-1.0,radius_adapted_m+length_true,3.362103287232735e-05,2.150348689599357e-06,17
28081,28108,-1.0,radius_adapted_m+length_true,7.135812098545525e-05,2.9249863693885378e-06,17
28081,28093,-1.0,radius_adapted_m+length_true,6.725771767984384e-05,5.667115288380907e-06,17
28093,28124,-1.0,radius_adapted_m+length_true,9.092623708605657e-05,1.0790483668389826e-05,17
28108,28121,-1.0,radius_adapted_m+length_true,3.596532191211496e-05,2.7400250040066565e-06,17
28121,28124,1.0,radius_adapted_m+length_true,0.00011504537343591242,3.253864791226272e-06,17
28124,28218,-1.0,radius_adapted_m+length_true,8.390340509573288e-05,1.0813716590160104e-05,17
28149,28163,1.0,radius_adapted_m+length_true,5.1104228048160106e-05,4.284444782070502e-06,17
28151,28163,-1.0,radius_adapted_m+length_true,5.008410829573886e-05,4.4837766207662655e-06,17
28163,28239,1.0,radius_adapted_m+length_true,6.879621051804151e-05,2.849922500804744e-06,17
28166,29279,-1.0,radius_adapted_m+length_true,8.2731564814605e-05,3.0284697677632047e-06,17
28197,28218,1.0,radius_adapted_m+length_true,8.438665487304075e-05,4.940856947924184e-06,17
28197,28239,-1.0,radius_adapted_m+length_true,7.460174599840251e-05,2.5347023000609884e-06,17
28218,29529,-1.0,radius_adapted_m+length_true,0.0001250422746109854,1.2519624190211398e-05,17
28239,29515,-1.0,radius_adapted_m+length_true,0.00010589035250447078,2.6797012942399024e-06,17
28283,28294,-1.0,radius_adapted_m+length_true,9.927479394038192e-05,3.8206327897148456e-06,17
28283,28332,1.0,radius_adapted_m+length_true,5.153721898975606e-05,2.0603386438071628e-06,17
28290,28381,1.0,radius_adapted_m+length_true,0.00010965692482925775,2.9399800970696315e-06,17
28300,28370,1.0,radius_adapted_m+length_true,0.0001277654699328781,3.395699528108508e-06,17
28300,28388,-1.0,radius_adapted_m+length_true,3.958577954013504e-05,5.062074041984026e-06,17
28322,28343,-1.0,radius_adapted_m+length_true,4.785611316803419e-05,2.506824558731616e-06,17
28322,28332,1.0,radius_adapted_m+length_true,7.548012133296089e-05,1.8074068936804012e-06,17
28343,28564,-1.0,radius_adapted_m+length_true,6.680992568117218e-05,2.4314378791987262e-06,17
28370,28381,1.0,radius_adapted_m+length_true,7.613365023190086e-05,2.3401748586546355e-06,17
28373,28564,1.0,radius_adapted_m+length_true,8.906041648522289e-05,4.690196424645318e-06,17
28373,28470,-1.0,radius_adapted_m+length_true,7.967356401425592e-05,3.6538265586493054e-06,17
28388,28435,1.0,radius_adapted_m+length_true,0.0001202793867190566,2.0900272232856962e-06,17
28421,28757,1.0,radius_adapted_m+length_true,0.00011791060748300326,3.039692216691558e-06,17
28421,28435,1.0,radius_adapted_m+length_true,6.831723685896546e-05,5.562311929412228e-06,17
28435,28490,1.0,radius_adapted_m+length_true,4.7554423585730076e-05,6.204697821055322e-06,17
28470,28636,1.0,radius_adapted_m+length_true,0.00012543360354827613,2.4592434944981063e-06,17
28470,28486,-1.0,radius_adapted_m+length_true,0.00011182246240827321,3.57482643417396e-06,17
28486,28860,1.0,radius_adapted_m+length_true,8.137072922827672e-05,5.402437480297109e-06,17
28490,28760,-1.0,radius_adapted_m+length_true,9.444849874028556e-05,3.6905476637529046e-06,17
28517,28564,-1.0,radius_adapted_m+length_true,4.006847262955392e-05,4.662037215036467e-06,17
28542,28546,-1.0,radius_adapted_m+length_true,9.533947573285376e-05,3.2421625882606785e-06,17
28542,28684,1.0,radius_adapted_m+length_true,0.00012883420809103353,5.99437205399581e-06,17
28542,28633,-1.0,radius_adapted_m+length_true,0.00010570179268629971,6.012429909264253e-06,17
28546,28580,1.0,radius_adapted_m+length_true,0.0001262132381167275,4.042964081188502e-06,17
28580,28609,1.0,radius_adapted_m+length_true,9.434816560381567e-05,2.96091803712607e-06,17
28609,28614,-1.0,radius_adapted_m+length_true,9.348622892821608e-05,3.734981659338079e-06,17
28609,29204,1.0,radius_adapted_m+length_true,9.743214224454707e-05,4.23691497228542e-06,17
28614,29236,1.0,radius_adapted_m+length_true,5.7208715825708995e-05,4.7260038435361285e-06,17
28633,28994,-1.0,radius_adapted_m+length_true,0.0001165088351748906,3.605490747967587e-06,17
28636,28654,-1.0,radius_adapted_m+length_true,4.648085833683097e-05,5.465091745556003e-06,17
28654,28982,1.0,radius_adapted_m+length_true,5.9240184155509874e-05,2.621571050865739e-06,17
