D,chi2,delta_chi2,objective,observation_source,tile_id,weight_mode
2.3713737056616552e-06,1066.966976091009,30.690586478886416,weighted_least_squares,measured_graph,4,sigma
3.162277660168379e-06,1066.9350149688853,30.65862535676274,weighted_least_squares,measured_graph,4,sigma
4.216965034285822e-06,1066.8924172268119,30.6160276146893,weighted_least_squares,measured_graph,4,sigma
5.623413251903491e-06,1066.8356533427536,30.559263730631073,weighted_least_squares,measured_graph,4,sigma
7.498942093324558e-06,1066.7600306298948,30.483641017772243,weighted_least_squares,measured_graph,4,sigma
1e-05,1066.6593162638278,30.382926651705247,weighted_least_squares,measured_graph,4,sigma
1.333521432163324e-05,1066.525243104311,30.248853492188346,weighted_least_squares,measured_graph,4,sigma
1.778279410038923e-05,1066.3468659335406,30.070476321418028,weighted_least_squares,measured_graph,4,sigma
2.3713737056616554e-05,1066.1097302233259,29.83334061120331,weighted_least_squares,measured_graph,4,sigma
3.1622776601683795e-05,1065.7948123202316,29.51842270810903,weighted_least_squares,measured_graph,4,sigma
4.216965034285822e-05,1065.3771932483653,29.100803636242745,weighted_least_squares,measured_graph,4,sigma
5.623413251903491e-05,1064.8244464974653,28.548056885342703,weighted_least_squares,measured_graph,4,sigma
7.498942093324559e-05,1064.0947691914757,27.818379579353177,weighted_least_squares,measured_graph,4,sigma
0.0001,1063.1349973035196,26.858607691397083,weighted_least_squares,measured_graph,4,sigma
0.0001333521432163324,1061.8788781508822,25.602488538759644,weighted_least_squares,measured_graph,4,sigma
0.00017782794100389227,1060.2464401277205,23.970050515597904,weighted_least_squares,measured_graph,4,sigma
0.00023713737056616554,1058.146213935524,21.869824323401417,weighted_least_squares,measured_graph,4,sigma
0.00031622776601683794,1055.4838237919244,19.207434179801794,weighted_least_squares,measured_graph,4,sigma
0.00042169650342858224,1052.183828591506,15.907438979383414,weighted_least_squares,measured_graph,4,sigma
0.0005623413251903491,1048.237992517167,11.961602905044401,weighted_least_squares,measured_graph,4,sigma
0.0007498942093324559,1043.8046160178014,7.528226405678879,weighted_least_squares,measured_graph,4,sigma
0.001,1039.4030815541917,3.126691942069101,weighted_least_squares,measured_graph,4,sigma
0.001333521432163324,1036.2763896121226,0.0,weighted_least_squares,measured_graph,4,sigma
0.0017782794100389228,1037.0200531408261,0.7436635287035642,weighted_least_squares,measured_graph,4,sigma
